first_name,male,female
TONITA,0.0,1.0
TONJA,0.0,1.0
TONY,0.979381443298969,0.020618556701030927
TONYA,0.0,1.0
TORA,0.0,1.0
TORI,0.0,1.0
TORIE,0.0,1.0
TORRI,0.0,1.0
TORRIE,0.0,1.0
TORY,0.8333333333333334,0.16666666666666669
TOSHA,0.0,1.0
TOSHIA,0.0,1.0
TOSHIKO,0.0,1.0
TOVA,0.0,1.0
TOWANDA,0.0,1.0
TOYA,0.0,1.0
TRACEE,0.0,1.0
TRACEY,0.09210526315789472,0.9078947368421053
TRACI,0.0,1.0
TRACIE,0.0,1.0
TRACY,0.1959183673469388,0.8040816326530612
TRAN,0.0,1.0
TRANG,0.0,1.0
TRAVIS,0.9940119760479041,0.005988023952095809
TREASA,0.0,1.0
TREENA,0.0,1.0
TRENA,0.0,1.0
TRENT,1.0,0.0
TRENTON,1.0,0.0
TRESA,0.0,1.0
TRESSA,0.0,1.0
TRESSIE,0.0,1.0
TREVA,0.0,1.0
TREVOR,1.0,0.0
TREY,1.0,0.0
TRICIA,0.0,1.0
TRINA,0.0,1.0
TRINH,0.0,1.0
TRINIDAD,0.45454545454545453,0.5454545454545454
TRINITY,0.0,1.0
TRISH,0.0,1.0
TRISHA,0.0,1.0
TRISTA,0.0,1.0
TRISTAN,0.8,0.2
TROY,0.9928057553956834,0.007194244604316546
TRUDI,0.0,1.0
TRUDIE,0.0,1.0
TRUDY,0.0,1.0
TRULA,0.0,1.0
TRUMAN,1.0,0.0
TU,0.0,1.0
TUAN,1.0,0.0
TULA,0.0,1.0
TUYET,0.0,1.0
TWANA,0.0,1.0
TWANDA,0.0,1.0
TWANNA,0.0,1.0
TWILA,0.0,1.0
TWYLA,0.0,1.0
TY,1.0,0.0
TYESHA,0.0,1.0
TYISHA,0.0,1.0
TYLER,0.978021978021978,0.021978021978021976
TYNISHA,0.0,1.0
TYRA,0.0,1.0
TYREE,1.0,0.0
TYRELL,1.0,0.0
TYRON,1.0,0.0
TYRONE,1.0,0.0
TYSON,1.0,0.0
ULA,0.0,1.0
ULRIKE,0.0,1.0
ULYSSES,1.0,0.0
UN,0.0,1.0
UNA,0.0,1.0
URSULA,0.0,1.0
USHA,0.0,1.0
UTE,0.0,1.0
VADA,0.0,1.0
VAL,0.6666666666666666,0.3333333333333333
VALARIE,0.0,1.0
VALDA,0.0,1.0
VALENCIA,0.0,1.0
VALENE,0.0,1.0
VALENTIN,1.0,0.0
VALENTINA,0.0,1.0
VALENTINE,0.8333333333333334,0.16666666666666669
VALERI,0.0,1.0
VALERIA,0.0,1.0
VALERIE,0.0,1.0
VALERY,0.0,1.0
VALLIE,0.0,1.0
VALORIE,0.0,1.0
VALRIE,0.0,1.0
VAN,0.8636363636363636,0.13636363636363638
VANCE,1.0,0.0
VANDA,0.0,1.0
VANESA,0.0,1.0
VANESSA,0.0,1.0
VANETTA,0.0,1.0
VANIA,0.0,1.0
VANITA,0.0,1.0
VANNA,0.0,1.0
VANNESA,0.0,1.0
VANNESSA,0.0,1.0
VASHTI,0.0,1.0
VASILIKI,0.0,1.0
VAUGHN,1.0,0.0
VEDA,0.0,1.0
VELDA,0.0,1.0
VELIA,0.0,1.0
VELLA,0.0,1.0
VELMA,0.0,1.0
VELVA,0.0,1.0
VELVET,0.0,1.0
VENA,0.0,1.0
VENESSA,0.0,1.0
VENETTA,0.0,1.0
VENICE,0.0,1.0
VENITA,0.0,1.0
VENNIE,0.0,1.0
VENUS,0.0,1.0
VEOLA,0.0,1.0
VERA,0.0,1.0
VERDA,0.0,1.0
VERDELL,0.0,1.0
VERDIE,0.0,1.0
VERENA,0.0,1.0
VERGIE,0.0,1.0
VERLA,0.0,1.0
VERLENE,0.0,1.0
VERLIE,0.0,1.0
VERLINE,0.0,1.0
VERN,1.0,0.0
VERNA,0.0,1.0
VERNELL,0.0,1.0
VERNETTA,0.0,1.0
VERNIA,0.0,1.0
VERNICE,0.0,1.0
VERNIE,0.0,1.0
VERNITA,0.0,1.0
VERNON,0.9897959183673469,0.010204081632653062
VERONA,0.0,1.0
VERONICA,0.0,1.0
VERONIKA,0.0,1.0
VERONIQUE,0.0,1.0
VERSIE,0.0,1.0
VERTIE,0.0,1.0
VESTA,0.0,1.0
VETA,0.0,1.0
VI,0.0,1.0
VICENTA,0.0,1.0
VICENTE,1.0,0.0
VICKEY,0.0,1.0
VICKI,0.0,1.0
VICKIE,0.0,1.0
VICKY,0.0,1.0
VICTOR,0.9955156950672646,0.004484304932735426
VICTORIA,0.0,1.0
VICTORINA,0.0,1.0
VIDA,0.0,1.0
VIKI,0.0,1.0
VIKKI,0.0,1.0
VILMA,0.0,1.0
VINA,0.0,1.0
VINCE,1.0,0.0
VINCENT,1.0,0.0
VINCENZA,0.0,1.0
VINCENZO,1.0,0.0
VINITA,0.0,1.0
VINNIE,0.0,1.0
VIOLA,0.0,1.0
VIOLET,0.0,1.0
VIOLETA,0.0,1.0
VIOLETTE,0.0,1.0
VIRGEN,0.0,1.0
VIRGIE,0.0,1.0
VIRGIL,0.98,0.02
VIRGILIO,1.0,0.0
VIRGINA,0.0,1.0
VIRGINIA,0.0,1.0
VITA,0.0,1.0
VITO,1.0,0.0
VIVA,0.0,1.0
VIVAN,0.0,1.0
VIVIAN,0.0,1.0
VIVIANA,0.0,1.0
VIVIEN,0.0,1.0
VIVIENNE,0.0,1.0
VON,1.0,0.0
VONCILE,0.0,1.0
VONDA,0.0,1.0
VONNIE,0.0,1.0
WADE,1.0,0.0
WAI,0.0,1.0
WALDO,1.0,0.0
WALKER,1.0,0.0
WALLACE,1.0,0.0
WALLY,1.0,0.0
WALTER,0.9950124688279302,0.004987531172069826
WALTON,1.0,0.0
WALTRAUD,0.0,1.0
WAN,0.0,1.0
WANDA,0.0,1.0
WANETA,0.0,1.0
WANETTA,0.0,1.0
WANITA,0.0,1.0
WARD,1.0,0.0
WARNER,1.0,0.0
WARREN,1.0,0.0
WAVA,0.0,1.0
WAYLON,1.0,0.0
WAYNE,1.0,0.0
WEI,0.0,1.0
WELDON,1.0,0.0
WEN,0.0,1.0
WENDELL,1.0,0.0
WENDI,0.0,1.0
WENDIE,0.0,1.0
WENDOLYN,0.0,1.0
WENDY,0.0,1.0
WENONA,0.0,1.0
WERNER,1.0,0.0
WES,1.0,0.0
WESLEY,0.9904761904761904,0.009523809523809523
WESTON,1.0,0.0
WHITLEY,0.0,1.0
WHITNEY,0.1,0.8999999999999999
WILBER,1.0,0.0
WILBERT,1.0,0.0
WILBUR,1.0,0.0
WILBURN,1.0,0.0
WILDA,0.0,1.0
WILEY,1.0,0.0
WILFORD,1.0,0.0
WILFRED,1.0,0.0
WILFREDO,1.0,0.0
WILHELMINA,0.0,1.0
WILHEMINA,0.0,1.0
WILL,1.0,0.0
WILLA,0.0,1.0
WILLARD,1.0,0.0
WILLENA,0.0,1.0
WILLENE,0.0,1.0
WILLETTA,0.0,1.0
WILLETTE,0.0,1.0
WILLIA,0.0,1.0
WILLIAM,0.9971521562245728,0.002847843775427176
WILLIAMS,1.0,0.0
WILLIAN,1.0,0.0
WILLIE,0.7568922305764411,0.24310776942355886
WILLIEMAE,0.0,1.0
WILLIS,1.0,0.0
WILLODEAN,0.0,1.0
WILLOW,0.0,1.0
WILLY,1.0,0.0
WILMA,0.0,1.0
WILMER,1.0,0.0
WILSON,1.0,0.0
WILTON,1.0,0.0
WINDY,0.0,1.0
WINFORD,1.0,0.0
WINFRED,1.0,0.0
WINIFRED,0.0,1.0
WINNIE,0.0,1.0
WINNIFRED,0.0,1.0
WINONA,0.0,1.0
WINSTON,1.0,0.0
WINTER,0.0,1.0
WM,1.0,0.0
WONDA,0.0,1.0
WOODROW,1.0,0.0
WYATT,1.0,0.0
WYNELL,0.0,1.0
WYNONA,0.0,1.0
XAVIER,1.0,0.0
XENIA,0.0,1.0
XIAO,0.0,1.0
XIOMARA,0.0,1.0
XOCHITL,0.0,1.0
XUAN,0.0,1.0
YADIRA,0.0,1.0
YAEKO,0.0,1.0
YAEL,0.0,1.0
YAHAIRA,0.0,1.0
YAJAIRA,0.0,1.0
YAN,0.0,1.0
YANG,0.0,1.0
YANIRA,0.0,1.0
YASMIN,0.0,1.0
YASMINE,0.0,1.0
YASUKO,0.0,1.0
YEE,0.0,1.0
YELENA,0.0,1.0
YEN,0.0,1.0
YER,0.0,1.0
YESENIA,0.0,1.0
YESSENIA,0.0,1.0
YETTA,0.0,1.0
YEVETTE,0.0,1.0
YI,0.0,1.0
YING,0.0,1.0
YOKO,0.0,1.0
YOLANDA,0.0,1.0
YOLANDE,0.0,1.0
YOLANDO,0.0,1.0
YOLONDA,0.0,1.0
YON,0.0,1.0
YONG,0.46153846153846156,0.5384615384615384
YOSHIE,0.0,1.0
YOSHIKO,0.0,1.0
YOULANDA,0.0,1.0
YOUNG,0.41176470588235287,0.5882352941176471
YU,0.0,1.0
YUETTE,0.0,1.0
YUK,0.0,1.0
YUKI,0.0,1.0
YUKIKO,0.0,1.0
YUKO,0.0,1.0
YULANDA,0.0,1.0
YUN,0.0,1.0
YUNG,0.0,1.0
YUONNE,0.0,1.0
YURI,0.0,1.0
YURIKO,0.0,1.0
YVETTE,0.0,1.0
YVONE,0.0,1.0
YVONNE,0.0,1.0
ZACHARIAH,1.0,0.0
ZACHARY,1.0,0.0
ZACHERY,1.0,0.0
ZACK,1.0,0.0
ZACKARY,1.0,0.0
ZADA,0.0,1.0
ZAIDA,0.0,1.0
ZANA,0.0,1.0
ZANDRA,0.0,1.0
ZANE,1.0,0.0
ZELDA,0.0,1.0
ZELLA,0.0,1.0
ZELMA,0.0,1.0
ZENA,0.0,1.0
ZENAIDA,0.0,1.0
ZENIA,0.0,1.0
ZENOBIA,0.0,1.0
ZETTA,0.0,1.0
ZINA,0.0,1.0
ZITA,0.0,1.0
ZOE,0.0,1.0
ZOFIA,0.0,1.0
ZOILA,0.0,1.0
ZOLA,0.0,1.0
ZONA,0.0,1.0
ZONIA,0.0,1.0
ZORA,0.0,1.0
ZORAIDA,0.0,1.0
ZULA,0.0,1.0
ZULEMA,0.0,1.0
ZULMA,0.0,1.0
